filename,Black Tea,Black tea,Green tea,Matcha tea,Oolong tea,Pu'er tea,apple,apple_cider,apricot,banana,beef,beer,blueberry,butter,cabernet sauvignon,carrot,celery,cherry tomato,chicken thigh,coffee,corn,corn husk,cowpea,cream_cow,cucumber,dragonfruit,durum wheat,egg_chicken,eye,fins,grape,honey,marchigiana beef,meat,milk_cow,milk_goat,orange,organ,peanut,pork,pork shoulder,quinoa,red raspberry,self caught fish,shoulder chops,shoulder roast,skin,soda,soybean,spleen,steak,strawberry,tomato,wheat,white onion,yogurt_cow
ADNI_Go2_P04_D09.mzXML,0,0,0,0,0,0,75,420,0,0,172,39,0,0,0,34,0,140,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,325
ADNI_Go2_P04_D10.mzXML,0,36,0,0,0,0,91,564,0,0,141,61,0,0,0,51,0,195,0,159,38,0,37,0,35,0,0,45,31,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,37,0,0,299
ADNI_Go2_P04_D11.mzXML,0,0,0,0,0,0,74,400,0,0,150,40,0,0,0,33,0,129,0,166,0,0,38,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,30,0,0,236
ADNI_Go2_P04_D12.mzXML,0,36,0,0,0,0,73,478,0,0,197,49,0,0,0,46,0,172,0,162,33,0,36,0,29,0,0,35,27,0,0,0,0,31,147,27,0,0,0,0,0,0,0,0,0,29,33,53,0,0,0,0,33,0,0,424
ADNI_Go2_P04_E01.mzXML,0,0,0,0,0,0,102,759,0,0,125,49,0,0,0,45,0,157,0,169,38,0,37,0,0,0,0,43,35,0,0,0,0,0,104,0,0,0,0,0,0,0,0,35,0,34,0,59,0,0,0,0,0,0,0,219
ADNI_Go2_P04_E02.mzXML,0,46,0,0,0,0,95,661,0,0,232,66,0,0,0,53,0,278,0,167,44,0,42,0,0,0,0,47,38,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,38,63,0,0,0,0,44,0,0,538
ADNI_Go2_P04_E03.mzXML,0,0,0,0,0,0,85,569,0,0,173,53,0,0,0,42,0,195,0,161,33,0,32,0,28,0,0,37,29,0,0,23,0,26,142,25,0,0,0,0,0,0,0,26,0,30,28,46,0,0,0,0,30,0,0,318
ADNI_Go2_P04_E04.mzXML,0,0,0,0,0,0,79,536,0,0,165,50,0,0,0,0,0,143,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,371
ADNI_Go2_P04_E05.mzXML,0,35,0,0,0,0,89,599,0,0,204,53,0,0,0,45,0,193,0,165,41,0,51,0,0,0,0,41,34,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,55,0,32,0,0,36,0,0,375
ADNI_Go2_P04_E06.mzXML,0,0,0,0,0,0,106,858,0,0,204,57,0,0,0,51,0,172,0,175,48,0,54,0,0,0,0,49,39,0,0,0,0,38,159,0,0,0,0,0,0,0,0,42,0,39,40,63,0,0,0,0,0,0,0,486
ADNI_Go2_P04_E07.mzXML,0,0,0,0,0,0,94,568,0,0,112,48,0,0,0,44,0,177,0,164,39,0,44,0,0,0,0,39,35,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,287
ADNI_Go2_P04_E08.mzXML,0,0,0,0,0,0,89,631,0,0,163,50,0,0,0,37,0,160,0,169,0,0,43,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,335
ADNI_Go2_P04_E09.mzXML,0,0,0,0,0,0,80,580,0,0,160,44,0,0,0,36,0,146,0,167,0,0,41,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,328
ADNI_Go2_P04_E10.mzXML,0,0,0,0,0,0,88,548,0,0,192,49,0,0,0,0,0,168,0,166,0,0,42,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,451
ADNI_Go2_P04_E11.mzXML,0,0,0,0,0,0,85,547,0,0,155,56,0,0,0,41,0,148,0,172,0,0,39,0,0,0,0,35,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,331
ADNI_Go2_P04_E12.mzXML,0,0,0,0,0,0,80,506,0,0,187,47,0,0,0,35,0,159,0,164,34,0,38,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,419
ADNI_Go2_P04_F01.mzXML,0,0,0,0,0,0,88,678,0,0,118,49,0,0,0,39,0,151,0,163,26,0,0,0,28,0,0,33,25,0,0,0,0,0,99,0,0,0,0,0,0,0,0,31,0,30,25,52,0,0,0,0,25,0,0,177
ADNI_Go2_P04_F02.mzXML,0,35,0,0,0,0,72,457,0,0,190,46,0,0,0,38,0,164,0,163,35,0,41,0,0,0,0,35,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,30,34,52,0,0,0,0,36,0,0,392
ADNI_Go2_P04_F03.mzXML,0,0,0,0,0,0,87,513,0,0,147,49,0,0,0,43,0,150,0,162,35,0,35,0,0,0,0,39,34,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,331
ADNI_Go2_P04_F04.mzXML,0,0,0,0,0,0,101,729,0,0,190,53,0,0,0,42,0,141,0,174,37,0,40,0,0,0,0,43,37,0,0,0,0,34,154,0,0,0,0,0,0,0,0,39,0,37,39,61,0,0,0,0,0,0,0,426
ADNI_Go2_P04_F05.mzXML,0,0,0,0,0,0,90,658,0,0,160,50,0,0,0,36,0,155,0,167,0,0,41,0,0,0,0,34,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,33,0,0,333
ADNI_Go2_P04_F06.mzXML,0,0,0,0,0,0,91,704,0,0,136,58,0,0,0,40,0,167,0,173,35,0,44,0,0,0,0,36,37,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,30,55,0,0,0,0,39,0,0,237
ADNI_Go2_P04_F07.mzXML,0,36,0,0,0,0,108,746,0,0,201,56,0,0,0,52,0,204,0,177,50,0,52,0,36,0,0,49,40,0,0,0,0,36,153,0,0,0,0,0,0,0,0,0,0,0,36,60,0,0,0,0,38,0,0,443
ADNI_Go2_P04_F08.mzXML,0,0,0,0,0,0,100,739,0,0,196,50,0,0,0,45,0,151,0,178,42,0,51,0,0,0,0,42,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,38,0,0,0,58,0,0,0,0,0,0,0,473
ADNI_Go2_P04_F09.mzXML,0,51,0,0,0,0,103,719,0,0,231,69,0,0,0,62,0,288,0,182,48,0,0,0,0,0,0,52,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,45,0,0,461
ADNI_Go2_P04_F10.mzXML,0,0,0,0,0,0,81,538,0,0,182,51,0,0,0,34,0,156,0,169,0,0,38,0,0,0,0,31,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,30,0,31,0,57,0,0,0,0,32,0,0,418
ADNI_Go2_P04_F11.mzXML,0,33,0,0,0,0,81,587,0,0,168,55,0,0,0,39,0,169,0,164,31,0,39,0,0,0,0,37,28,0,0,28,0,0,124,0,0,0,0,0,0,0,0,0,0,32,30,56,0,0,0,0,31,0,0,372
ADNI_Go2_P04_F12.mzXML,34,58,0,0,0,0,95,647,0,0,251,68,0,0,0,57,0,311,0,169,56,0,52,0,38,0,0,53,36,0,0,38,0,37,174,33,0,0,0,0,0,0,0,35,0,34,40,59,0,0,0,0,49,0,0,596
ADNI_Go2_P04_G01.mzXML,0,0,0,0,0,0,103,791,0,0,127,52,0,0,0,42,0,156,0,176,36,0,37,0,0,0,0,41,34,0,0,0,0,0,106,0,0,0,0,0,0,0,0,35,0,0,0,61,0,0,0,0,0,0,0,241
ADNI_Go2_P04_G02.mzXML,0,47,0,0,0,0,95,585,0,0,241,67,0,0,0,57,0,290,0,175,42,0,36,0,38,0,0,50,35,0,0,0,0,39,171,34,0,0,0,0,0,0,0,32,0,32,38,60,0,0,0,0,46,0,0,539
ADNI_Go2_P04_G03.mzXML,0,32,0,0,0,0,99,727,0,0,205,60,0,0,0,48,0,242,0,174,47,0,55,0,34,0,0,45,40,0,0,33,0,33,152,0,0,0,0,0,0,0,0,37,0,34,38,57,0,0,0,0,38,0,0,474
ADNI_Go2_P04_G04.mzXML,0,35,0,0,0,0,112,842,0,0,200,63,0,0,0,59,0,205,0,183,58,0,68,0,41,0,0,64,49,39,0,0,0,53,150,0,0,0,0,0,0,0,0,39,0,37,47,64,0,41,0,0,40,0,0,381
ADNI_Go2_P04_G05.mzXML,0,36,0,0,0,0,96,619,0,0,179,56,0,0,0,47,0,202,0,164,36,0,34,0,0,0,0,41,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,38,0,0,393
ADNI_Go2_P04_G06.mzXML,0,36,0,0,0,0,89,514,0,0,175,53,0,0,0,45,0,201,0,162,37,0,36,0,0,0,0,40,32,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,32,54,0,0,0,0,38,0,0,385
ADNI_Go2_P04_G07.mzXML,33,49,31,0,0,0,94,619,0,0,193,56,37,0,0,56,0,281,0,234,49,0,60,0,35,0,0,47,39,0,0,0,0,35,136,0,0,0,0,0,0,0,0,0,0,30,35,49,0,0,0,30,45,0,0,441
ADNI_Go2_P04_G08.mzXML,0,47,0,0,0,0,96,610,0,0,224,62,0,0,0,49,0,215,0,169,42,0,49,0,34,0,0,48,33,0,0,0,0,35,162,0,0,0,0,0,0,0,0,0,0,32,36,58,0,0,0,0,38,0,0,574
ADNI_Go2_P04_G09.mzXML,0,48,0,0,0,0,100,657,0,0,221,65,0,0,0,57,0,222,0,169,45,0,36,0,39,0,0,52,33,0,0,0,0,39,172,0,0,0,0,0,0,0,0,36,0,36,37,63,0,0,0,0,40,0,0,546
ADNI_Go2_P04_G10.mzXML,0,0,0,0,0,0,90,588,0,0,190,54,0,0,0,43,0,148,0,166,0,0,40,0,0,0,0,36,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,31,0,32,0,59,0,0,0,0,31,0,0,422
ADNI_Go2_P04_G11.mzXML,0,48,0,0,0,0,81,373,0,0,205,48,0,0,0,47,0,207,0,160,36,0,32,0,0,0,0,42,0,0,0,0,0,32,150,0,0,0,0,0,0,0,0,0,0,0,34,50,0,0,0,0,39,0,0,496
ADNI_Go2_P04_G12.mzXML,28,33,0,0,0,0,95,664,0,0,229,67,0,28,0,50,0,205,0,164,39,0,42,0,36,0,0,48,35,0,0,31,0,38,166,30,0,0,0,0,0,0,0,36,0,36,39,56,0,0,27,0,35,0,0,490
ADNI_Go2_P04_H01.mzXML,0,0,0,0,0,0,102,819,0,0,125,52,0,0,0,43,0,147,0,173,38,0,36,0,35,0,0,42,35,0,0,31,0,0,102,0,0,0,0,0,0,0,0,35,0,32,32,60,0,0,0,0,0,0,0,216
ADNI_Go2_P04_H02.mzXML,0,0,0,0,0,0,71,327,0,0,95,38,0,0,0,31,0,129,0,147,0,0,0,0,0,0,0,27,25,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,24,0,45,0,0,0,0,24,0,0,117
ADNI_Go2_P04_H03.mzXML,0,0,0,0,0,0,75,331,0,0,100,40,0,0,0,34,0,132,0,149,0,0,0,0,0,0,0,30,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,140
ADNI_Go2_P04_H04.mzXML,0,0,0,0,0,0,81,495,0,0,175,43,0,0,0,32,0,157,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,418
ADNI_Go2_P04_H05.mzXML,0,32,0,0,0,0,86,555,0,0,154,58,0,0,0,43,0,251,0,168,30,0,0,0,0,0,0,37,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,30,0,56,0,0,0,0,38,0,0,380
ADNI_Go2_P04_H06.mzXML,32,43,0,0,0,0,87,661,0,0,184,63,31,0,0,54,0,305,0,163,45,0,34,0,34,0,0,45,31,0,0,31,0,29,124,0,0,0,0,0,0,0,0,0,0,0,32,49,0,0,0,0,48,0,0,351
ADNI_Go2_P04_H07.mzXML,35,43,0,0,0,0,92,718,0,0,203,69,31,0,0,56,0,321,0,165,49,0,47,0,40,0,0,51,33,0,0,36,0,34,147,0,0,0,0,0,0,0,0,34,0,34,34,59,0,0,0,0,47,0,30,444
ADNI_Go2_P04_H08.mzXML,42,58,0,0,0,0,107,737,0,0,209,65,43,0,0,63,0,326,0,176,59,0,63,0,43,0,0,59,43,0,0,36,0,40,157,0,0,0,0,0,0,0,0,36,0,0,41,56,0,0,0,36,51,0,0,510
ADNI_Go2_P04_H09.mzXML,0,0,0,0,0,0,89,619,0,0,156,55,0,0,0,43,0,178,0,159,33,0,47,0,30,0,0,39,31,0,0,25,0,26,110,24,0,0,0,0,0,0,0,27,0,30,25,61,0,0,0,0,27,0,0,214
ADNI_Go2_P04_H10.mzXML,32,0,0,0,0,0,95,686,0,0,157,54,26,28,0,47,0,175,0,167,41,0,38,0,34,0,0,46,35,26,0,30,0,32,125,26,0,0,0,0,0,0,0,36,0,36,32,50,0,0,0,29,30,0,0,310
ADNI_Go2_P04_H11.mzXML,0,0,0,0,0,0,80,531,0,0,147,47,0,0,0,35,0,158,0,163,27,0,0,0,0,0,0,30,26,0,0,0,0,0,124,27,0,0,0,0,0,0,0,27,0,30,24,47,0,0,0,0,24,0,0,271
ADNI_Go2_P04_H12.mzXML,0,0,0,0,0,0,78,429,0,0,154,46,0,0,0,33,0,156,0,157,0,0,36,0,0,0,0,30,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,29,0,51,0,0,0,0,0,0,0,295
Blank_Inj_P04_01.mzXML,0,0,0,0,0,0,98,496,0,0,157,60,0,0,0,0,0,194,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,448
Blank_Inj_P04_02.mzXML,0,0,0,0,0,0,72,387,0,0,94,38,0,0,0,33,0,125,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,180
Blank_Inj_P04_03.mzXML,0,38,0,0,39,0,75,334,0,0,113,40,0,0,0,0,0,141,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,257
Blank_Inj_P04_04.mzXML,0,0,0,0,0,0,66,280,0,0,95,39,0,0,0,34,0,120,0,145,0,0,0,0,0,0,0,27,24,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,25,24,47,0,0,0,0,28,0,0,136
Blank_Inj_P04_05.mzXML,0,0,0,0,0,0,75,388,0,0,101,38,0,0,0,32,0,143,0,154,0,0,0,0,0,0,0,28,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,29,0,0,144
Blank_Inj_P04_06.mzXML,0,0,0,0,24,0,69,324,0,0,101,38,0,0,0,35,0,126,0,152,0,0,0,0,0,0,0,29,24,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,25,24,48,0,0,0,0,25,0,0,148
Blank_Inj_P04_07.mzXML,0,0,0,0,0,0,80,374,0,0,102,40,0,0,0,33,0,132,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,187
Blank_Inj_P04_08.mzXML,0,0,0,0,0,0,73,293,0,0,98,37,0,0,0,31,0,133,0,150,0,0,0,0,0,0,0,27,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,138
Blank_Inj_P04_09.mzXML,0,0,0,0,0,0,69,239,0,0,93,35,0,0,0,29,0,123,0,149,0,0,0,0,0,0,0,26,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,165
Blank_Inj_P04_10.mzXML,0,0,0,0,0,0,70,262,0,0,98,38,0,0,0,34,0,133,0,152,0,0,0,0,0,0,0,28,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,25,0,47,0,0,0,0,25,0,0,139
Blank_Inj_P04_11.mzXML,0,0,0,0,0,0,75,320,0,0,99,38,0,0,0,31,0,133,0,152,0,0,0,0,0,0,0,28,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,195
Blank_Inj_P04_12.mzXML,0,0,0,0,0,0,71,308,0,0,100,38,0,0,0,32,0,132,0,149,0,0,0,0,0,0,0,27,25,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,27,0,0,138
Blank_Inj_P04_13.mzXML,0,0,0,0,0,0,77,339,0,0,99,40,0,0,0,32,0,140,0,147,0,0,0,0,0,0,0,30,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,187
Blank_Inj_P04_14.mzXML,0,0,0,0,0,0,73,348,0,0,97,35,0,0,0,34,0,141,0,148,0,0,0,0,0,0,0,28,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,27,0,0,136
Blank_Inj_P04_15.mzXML,0,0,0,0,25,0,71,319,0,0,97,38,0,0,0,31,0,142,0,151,0,0,0,0,0,0,0,27,25,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,27,0,0,137
Blank_Inj_P04_16.mzXML,0,0,0,0,0,0,70,349,0,0,96,38,0,0,0,31,0,138,0,142,0,0,0,0,0,0,0,28,26,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,115
Blank_Inj_P04_17.mzXML,0,0,0,0,0,0,71,327,0,0,99,38,0,0,0,31,0,135,0,158,0,0,0,0,0,0,0,27,25,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,142
Blank_Inj_P04_18.mzXML,0,0,0,0,0,0,75,389,0,0,100,38,0,0,0,34,0,140,0,152,0,0,0,0,0,0,0,29,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,142
Blank_Inj_P04_19.mzXML,0,0,0,0,0,0,64,269,0,0,97,38,0,0,0,30,0,121,0,143,0,0,0,0,19,0,0,25,25,0,0,0,0,0,79,0,0,0,0,0,0,0,0,20,0,24,22,40,0,0,0,0,23,0,0,76
QC_Mix_P04_01_Start.mzXML,0,0,0,0,53,0,100,588,0,0,114,0,0,0,0,0,0,160,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,454
QC_Mix_P04_02_Middle.mzXML,0,0,0,0,0,0,105,717,0,0,117,49,0,0,0,44,0,151,0,164,0,0,0,0,0,0,0,43,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,312
QC_Mix_P04_03_End.mzXML,0,0,0,0,0,0,90,571,0,0,108,39,0,0,0,42,0,136,0,159,31,0,34,0,0,0,0,38,35,0,0,0,0,0,85,0,0,0,0,0,0,0,0,32,0,0,32,47,0,0,0,0,0,0,0,192
ADNI_Go2_P05_A01.mzXML,0,0,0,0,0,0,91,709,0,0,126,51,0,0,0,42,0,139,0,162,0,0,0,0,0,0,0,35,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,32,0,52,0,0,0,0,0,0,0,155
ADNI_Go2_P05_A02.mzXML,0,0,0,0,0,0,110,942,0,0,211,52,0,0,0,52,0,148,0,182,45,0,45,0,0,0,0,47,37,0,0,0,0,0,170,0,0,0,0,0,0,0,0,39,0,37,0,66,0,0,0,0,0,0,0,284
ADNI_Go2_P05_A03.mzXML,0,48,0,0,0,0,103,744,0,0,209,60,0,0,0,52,0,220,0,170,48,0,54,0,34,0,0,50,0,0,0,34,0,0,154,0,0,0,0,0,0,0,0,0,0,37,0,66,0,0,0,0,39,0,0,444
ADNI_Go2_P05_A04.mzXML,0,0,0,0,0,0,73,488,0,0,183,51,0,25,0,33,0,136,0,160,25,0,0,0,23,0,0,29,26,0,0,0,0,0,150,28,0,0,0,0,0,0,0,29,0,35,30,52,0,0,0,0,25,0,0,344
ADNI_Go2_P05_A05.mzXML,0,35,0,0,0,0,97,599,0,0,268,60,0,0,0,49,0,239,0,166,41,0,54,0,34,0,0,46,33,0,0,0,0,35,179,34,0,0,0,0,0,0,0,32,0,35,36,63,0,0,0,0,49,0,0,487
ADNI_Go2_P05_A06.mzXML,0,0,0,0,0,0,85,671,0,0,206,53,0,0,0,44,0,137,0,294,42,0,58,0,28,0,0,42,37,0,0,0,0,32,151,30,0,0,0,0,0,0,0,36,0,34,36,50,0,28,0,0,0,0,0,365
ADNI_Go2_P05_A07.mzXML,0,47,0,0,0,0,112,848,0,0,214,72,41,0,0,67,0,297,0,180,62,0,54,0,46,0,0,61,46,0,0,39,0,41,165,0,0,0,0,0,0,0,0,38,0,0,44,70,0,0,0,37,53,0,0,459
ADNI_Go2_P05_A08.mzXML,36,47,0,0,0,0,100,737,0,0,240,64,37,0,0,57,0,292,0,174,56,0,63,0,42,0,0,57,42,0,33,33,0,43,174,0,0,0,0,0,0,0,0,39,0,36,43,59,0,0,0,36,49,0,0,544
ADNI_Go2_P05_A09.mzXML,43,42,0,0,0,0,96,725,0,28,237,61,40,29,0,61,0,315,0,168,63,0,63,0,44,0,0,58,43,31,31,36,0,47,168,30,0,0,0,0,0,0,0,40,0,36,44,50,0,29,27,33,47,0,34,517
ADNI_Go2_P05_A10.mzXML,34,43,22,0,0,0,87,621,23,25,235,72,31,27,22,58,0,334,22,160,49,0,51,0,38,0,0,51,35,23,30,32,0,37,162,28,24,0,0,22,0,0,0,33,22,33,37,57,0,22,25,25,51,0,29,525
ADNI_Go2_P05_A11.mzXML,28,30,0,0,0,0,97,728,0,0,214,73,26,27,27,56,0,274,0,160,48,0,54,0,42,0,0,50,36,0,29,34,0,33,149,35,0,0,0,0,0,0,0,33,0,36,32,62,0,0,27,0,39,0,30,375
ADNI_Go2_P05_A12.mzXML,35,57,0,0,0,0,97,694,0,0,229,73,0,0,0,56,0,313,0,159,51,0,38,0,39,0,0,54,35,0,0,35,0,38,169,0,0,0,0,0,0,0,0,35,0,39,39,62,0,0,0,0,49,0,0,571
ADNI_Go2_P05_B01.mzXML,0,0,0,0,0,0,81,494,0,0,112,47,0,0,0,34,0,142,0,163,0,0,0,0,0,0,0,31,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,210
ADNI_Go2_P05_B02.mzXML,0,0,0,0,0,0,110,905,0,0,237,60,33,0,0,58,0,194,0,176,52,0,52,0,37,0,0,51,45,0,0,36,0,47,180,35,0,0,0,0,0,0,0,39,0,40,44,58,0,0,0,0,34,0,0,419
ADNI_Go2_P05_B03.mzXML,0,0,0,0,0,0,101,789,0,0,251,60,0,0,0,52,0,197,0,178,44,0,54,0,0,0,0,44,34,0,0,0,0,0,197,34,0,0,0,0,0,0,0,36,0,36,34,68,0,0,0,0,37,0,0,445
ADNI_Go2_P05_B04.mzXML,0,48,0,0,0,0,104,776,0,0,245,71,0,0,0,57,0,280,0,175,49,0,53,0,43,0,0,56,35,0,0,34,0,40,170,34,0,0,0,0,0,0,0,36,0,36,37,70,0,0,0,0,46,0,0,542
ADNI_Go2_P05_B05.mzXML,0,45,0,0,0,0,100,706,0,0,209,66,0,0,0,51,0,288,0,160,44,0,59,0,35,0,0,48,38,0,0,32,0,31,142,0,0,0,0,0,0,0,0,30,0,33,32,62,0,0,0,0,42,0,30,426
ADNI_Go2_P05_B06.mzXML,36,33,0,0,0,0,104,819,0,0,228,60,35,0,0,58,0,213,0,171,58,0,52,0,40,0,0,55,43,31,0,34,0,45,175,31,0,0,0,0,0,0,0,42,0,39,44,56,0,0,0,34,38,0,0,494
ADNI_Go2_P05_B07.mzXML,0,0,0,0,0,0,130,1120,0,0,285,72,0,0,0,67,0,228,0,195,62,0,64,0,0,0,0,59,48,0,0,0,0,50,219,0,0,0,0,0,0,0,0,0,0,0,46,83,0,0,0,0,0,0,0,488
ADNI_Go2_P05_B08.mzXML,0,47,0,0,0,0,102,812,0,0,240,69,0,0,0,52,0,295,0,176,47,0,43,0,0,0,0,51,0,0,0,37,0,0,184,0,0,0,0,0,0,0,0,0,0,0,37,76,0,0,0,0,60,0,0,539
ADNI_Go2_P05_B09.mzXML,36,57,0,0,0,0,106,809,0,0,241,72,0,0,0,57,0,308,0,169,51,0,52,0,41,0,0,55,36,0,0,38,0,40,183,0,0,0,0,0,0,0,0,38,0,36,40,67,0,0,0,0,47,0,0,584
ADNI_Go2_P05_B10.mzXML,0,74,0,0,48,49,111,821,0,0,246,70,0,0,0,62,0,321,0,304,57,0,56,0,0,0,0,58,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,49,0,0,492
ADNI_Go2_P05_B11.mzXML,0,57,0,0,0,0,113,887,0,0,279,82,36,0,0,71,0,318,0,177,64,0,65,0,50,0,0,64,45,0,37,44,0,56,185,42,0,0,0,0,0,0,0,42,0,40,48,70,0,39,0,0,57,0,40,582
ADNI_Go2_P05_B12.mzXML,0,43,0,0,0,0,102,727,0,0,244,75,0,0,0,62,0,331,0,307,46,0,55,0,41,0,0,52,47,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,57,0,0,401
ADNI_Go2_P05_C01.mzXML,0,0,0,0,0,0,122,935,0,0,186,60,0,0,0,59,0,248,0,307,0,0,0,0,0,0,0,53,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,280
ADNI_Go2_P05_C02.mzXML,0,83,47,0,48,48,108,777,0,0,331,83,0,0,0,70,0,468,0,304,64,0,69,0,52,0,0,64,52,0,0,0,0,54,203,0,0,0,0,0,0,0,0,0,0,0,48,69,0,0,0,0,72,0,0,648
ADNI_Go2_P05_C03.mzXML,0,62,0,0,51,0,112,741,0,0,279,61,0,0,0,64,0,306,0,311,57,0,62,0,0,0,0,53,0,0,0,0,0,49,204,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,49,0,0,548
ADNI_Go2_P05_C04.mzXML,43,42,0,0,0,0,108,889,0,31,253,73,42,32,0,67,0,316,28,166,65,0,72,0,48,0,0,62,51,35,35,42,0,50,174,34,31,0,0,0,0,28,28,44,0,40,47,58,0,30,31,35,47,0,42,522
ADNI_Go2_P05_C05.mzXML,0,52,0,0,0,0,109,830,0,0,314,67,0,0,0,64,0,271,0,316,52,0,66,0,0,0,0,56,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,49,0,0,514
ADNI_Go2_P05_C06.mzXML,0,0,0,0,0,0,91,654,0,0,189,64,0,0,0,50,0,171,0,161,38,0,48,0,0,0,0,43,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,38,35,61,0,0,0,0,39,0,0,333
